,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,Regionname,Propertycount,Suburb-Encoded,CouncilArea_Banyule,CouncilArea_Bayside,CouncilArea_Boroondara,CouncilArea_Brimbank,CouncilArea_Cardinia,CouncilArea_Casey,CouncilArea_Darebin,CouncilArea_Frankston,CouncilArea_Glen Eira,CouncilArea_Greater Dandenong,CouncilArea_Hobsons Bay,CouncilArea_Hume,CouncilArea_Kingston,CouncilArea_Knox,CouncilArea_Macedon Ranges,CouncilArea_Manningham,CouncilArea_Maribyrnong,CouncilArea_Maroondah,CouncilArea_Melbourne,CouncilArea_Melton,CouncilArea_Monash,CouncilArea_Moonee Valley,CouncilArea_Moorabool,CouncilArea_Moreland,CouncilArea_Nillumbik,CouncilArea_Port Phillip,CouncilArea_Stonnington,CouncilArea_Unavailable,CouncilArea_Whitehorse,CouncilArea_Whittlesea,CouncilArea_Wyndham,CouncilArea_Yarra,CouncilArea_Yarra Ranges
53,Airport West,1/43 Cameron St,0.06487613105796312,u,-0.506320300110292,S,Nelson,11/02/2017,0.5729264348369986,-0.6981292994321446,0.08828423220821574,-0.7723755222926781,-0.6337801554835224,-0.07352825122051625,-0.04060739412781221,0.7597169442326974,0.9967930760738412,-1.0558594510510824,Western Metropolitan,-0.9113828443039624,-1.6976775419329948,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
54,Airport West,145a Victory Rd,-0.9814633698531323,u,-0.9943638699403416,S,Barry,13/08/2016,0.5729264348369986,-0.6981292994321446,-0.9470351748622228,-0.7723755222926781,-0.6337801554835224,-0.09182159589878976,-0.048001429326883296,0.14262330140899648,1.1545080425025265,-1.1212996054410147,Western Metropolitan,-0.9113828443039624,-1.6976775419329948,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
55,Airport West,241 Parer Rd,2.157555132880154,h,-0.5016275734773108,PI,Propertyau,14/05/2016,0.5729264348369986,-0.6981292994321446,0.08828423220821574,0.6733666682978894,0.4050752030500361,0.0094182842385048,-0.048001429326883296,0.14262330140899648,1.0649259415710381,-1.2059868640633764,Western Metropolitan,-0.9113828443039624,-1.6976775419329948,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
56,Airport West,2/40 Earl St,0.06487613105796312,t,-0.587660895081967,PI,Brad,15/10/2016,0.5729264348369986,-0.6981292994321446,0.08828423220821574,0.6733666682978894,0.4050752030500361,-0.09858762749212381,-0.03506186772850889,1.1889994783709241,1.0371681074796606,-1.041424122876897,Western Metropolitan,-0.9113828443039624,-1.6976775419329948,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
57,Airport West,180 Parer Rd,0.06487613105796312,h,-0.38430940765277966,S,Barry,16/04/2016,0.5729264348369986,-0.6981292994321446,0.08828423220821574,-0.7723755222926781,0.4050752030500361,0.10339094525703317,-0.07203204372386435,-0.1256782824273952,1.1431525649196452,-1.1472831961547123,Western Metropolitan,-0.9113828443039624,-1.6976775419329948,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
58,Airport West,4/54 Hawker St,-0.9814633698531323,u,-0.9591684201929823,S,Barry,16/07/2016,0.5729264348369986,-0.6981292994321446,-0.9470351748622228,-0.7723755222926781,-0.6337801554835224,-0.09883822125483988,-0.048001429326883296,1.0280185280690892,1.1027775335139154,-1.0481606093581652,Western Metropolitan,-0.9113828443039624,-1.6976775419329948,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
59,Airport West,43 Hillside Gr,0.06487613105796312,h,-0.6345881614117794,SP,Barry,16/07/2016,0.5729264348369986,-0.6981292994321446,0.08828423220821574,0.6733666682978894,0.4050752030500361,0.024704503764185416,-0.048001429326883296,0.14262330140899648,1.038429827211042,-1.1646055899638443,Western Metropolitan,-0.9113828443039624,-1.6976775419329948,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
60,Airport West,174 Parer Rd,-0.9814633698531323,h,-0.6267669503568107,S,Barry,16/07/2016,0.5729264348369986,-0.6981292994321446,-0.9470351748622228,-0.7723755222926781,-0.6337801554835224,0.01342778444196201,-0.09606265812084538,0.2767740933271923,1.141890845188264,-1.1424714200967419,Western Metropolitan,-0.9113828443039624,-1.6976775419329948,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
61,Airport West,138 Victory Rd,0.06487613105796312,h,-0.05269005892210487,S,Nelson,16/07/2016,0.5729264348369986,-0.6981292994321446,0.08828423220821574,0.6733666682978894,3.5216412786507116,0.01342778444196201,0.04072699306196978,-0.39397986626378695,1.1595549214282315,-1.1126384085364487,Western Metropolitan,-0.9113828443039624,-1.6976775419329948,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
62,Airport West,75 King St,0.06487613105796312,h,-0.2591700307732797,S,McDonald,17/09/2016,0.5729264348369986,-0.6981292994321446,0.08828423220821574,-0.7723755222926781,-0.6337801554835224,0.05427456776468234,-0.048001429326883296,0.14262330140899648,1.0863751770053294,-1.075106555283512,Western Metropolitan,-0.9113828443039624,-1.6976775419329948,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
63,Airport West,6 Kittyhawk St,1.1112156319690585,h,-0.4734712136794233,S,Brad,17/09/2016,0.5729264348369986,-0.6981292994321446,2.1589230463490927,2.119108858888457,2.482785920117153,-0.006870310338040117,0.29027568103061907,0.4109248852453882,1.0460001455995995,-1.2252339682958058,Western Metropolitan,-0.9113828443039624,-1.6976775419329948,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
64,Airport West,478 Fullarton Rd,0.06487613105796312,h,-0.4155942518726546,PI,Barry,18/03/2017,0.5729264348369986,-0.6981292994321446,0.08828423220821574,2.119108858888457,0.4050752030500361,-0.0008560600328543016,0.07400015145778968,0.4109248852453882,1.018242311508222,-1.2107986401213469,Western Metropolitan,-0.9113828443039624,-1.6976775419329948,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
65,Airport West,144 Marshall Rd,0.06487613105796312,h,-0.5641972619170608,S,Rendina,18/03/2017,0.5729264348369986,-0.6981292994321446,0.08828423220821574,0.6733666682978894,0.4050752030500361,-0.03418503047409236,-0.048001429326883296,0.8133772609999758,1.1709103990111125,-1.116487829383044,Western Metropolitan,-0.9113828443039624,-1.6976775419329948,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
66,Airport West,106 Parer Rd,0.06487613105796312,h,-0.44687909609252957,S,Nelson,18/03/2017,0.5729264348369986,-0.6981292994321446,0.08828423220821574,-0.7723755222926781,1.4439305615835945,0.013928971967394161,-0.048001429326883296,0.14262330140899648,1.1330588070682353,-1.082805396976429,Western Metropolitan,-0.9113828443039624,-1.6976775419329948,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
67,Airport West,3/7 South Rd,0.06487613105796312,t,-0.8379396488409668,SP,Nelson,18/06/2016,0.5729264348369986,-0.6981292994321446,-0.9470351748622228,0.6733666682978894,-0.6337801554835224,-0.09959000254298811,-0.0942141493210776,1.2158296367545633,1.0863751770053294,-1.1068642772668291,Western Metropolitan,-0.9113828443039624,-1.6976775419329948,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
68,Airport West,37 North St,0.06487613105796312,t,-0.3921306187077484,SP,Barry,19/11/2016,0.5729264348369986,-0.6981292994321446,0.08828423220821574,0.6733666682978894,-0.6337801554835224,-0.06651162586446613,-0.09236564052130984,-0.1256782824273952,1.1254884886796777,-1.1318855127688783,Western Metropolitan,-0.9113828443039624,-1.6976775419329948,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
69,Airport West,10 Hilbert Rd,0.06487613105796312,h,-0.6111245282468732,S,Barry,22/05/2016,0.5729264348369986,-0.6981292994321446,0.08828423220821574,-0.7723755222926781,-0.6337801554835224,0.005158190272331514,-0.07203204372386435,0.2767740933271923,1.0926837756625054,-1.1732667868684101,Western Metropolitan,-0.9113828443039624,-1.6976775419329948,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
70,Airport West,110 Halsey Rd,0.06487613105796312,h,-0.42341546292762333,S,Barry,22/08/2016,0.5729264348369986,-0.6981292994321446,0.08828423220821574,-0.7723755222926781,-0.6337801554835224,0.016184315831838842,-0.048001429326883296,0.14262330140899648,1.1456760043824978,-1.0895418834576973,Western Metropolitan,-0.9113828443039624,-1.6976775419329948,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
71,Airport West,2/13 North St,-0.9814633698531323,u,-0.8848669151707793,S,Nelson,22/08/2016,0.5729264348369986,-0.6981292994321446,-0.9470351748622228,-0.7723755222926781,-0.6337801554835224,-0.10460187779730962,-0.14042686931527193,0.14262330140899648,1.1229650492168253,-1.1116760533247998,Western Metropolitan,-0.9113828443039624,-1.6976775419329948,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
72,Airport West,105a Victory Rd,0.06487613105796312,h,-0.7253142096494168,S,Nelson,22/08/2016,0.5729264348369986,-0.6981292994321446,0.08828423220821574,0.6733666682978894,-0.6337801554835224,-0.08680972064446825,-0.048001429326883296,0.14262330140899648,1.1494611635768215,-1.0856924626113755,Western Metropolitan,-0.9113828443039624,-1.6976775419329948,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
73,Airport West,117 Marshall Rd,0.06487613105796312,h,-0.6471020990997295,S,Brad,23/04/2016,0.5729264348369986,-0.6981292994321446,0.08828423220821574,-0.7723755222926781,0.4050752030500361,0.01342778444196201,-0.048001429326883296,0.14262330140899648,1.1646018003539365,-1.0943536595159415,Western Metropolitan,-0.9113828443039624,-1.6976775419329948,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
74,Airport West,34 Moorna Dr,1.1112156319690585,h,-0.1528015604257048,S,Nelson,24/09/2016,0.5729264348369986,-0.6981292994321446,1.1236036392786544,2.119108858888457,0.4050752030500361,-0.006619716575324041,-0.048001429326883296,0.14262330140899648,1.0460001455995995,-1.2146480609679422,Western Metropolitan,-0.9113828443039624,-1.6976775419329948,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
75,Airport West,33 North St,0.06487613105796312,h,-0.556376050862092,PI,Nelson,25/02/2017,0.5729264348369986,-0.6981292994321446,0.08828423220821574,-0.7723755222926781,-0.6337801554835224,0.006661752848627968,-0.048001429326883296,0.14262330140899648,1.1254884886796777,-1.1280360919225565,Western Metropolitan,-0.9113828443039624,-1.6976775419329948,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
76,Airport West,49 Roberts Rd,1.1112156319690585,h,-0.4859851513673733,S,Prof.,27/11/2016,0.5729264348369986,-0.6981292994321446,1.1236036392786544,-0.7723755222926781,0.4050752030500361,-0.012383373117793781,-0.048001429326883296,0.14262330140899648,1.0485235850624521,-1.1232243158643123,Western Metropolitan,-0.9113828443039624,-1.6976775419329948,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
77,Airport West,85 Roberts Rd,1.1112156319690585,h,-0.2748124528832172,S,Harcourts,27/11/2016,0.5729264348369986,-0.6981292994321446,1.1236036392786544,0.6733666682978894,1.4439305615835945,0.017437284645419222,-0.01103125333152785,0.2767740933271923,1.0548321837196282,-1.1674926555987908,Western Metropolitan,-0.9113828443039624,-1.6976775419329948,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
78,Albert Park,105 Kerferd Rd,-0.9814633698531323,h,0.3117783762394386,S,hockingstuart,3/09/2016,-1.165164150762373,1.1105554120183692,-0.9470351748622228,-0.7723755222926781,-1.6726355140170808,-0.10986434681434722,-0.1293358165166653,-1.7354877854457456,-0.4630166531896978,-0.38221080291933107,Southern Metropolitan,-0.9534071308499122,-1.6755302558968703,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
79,Albert Park,85 Richardson St,-0.9814633698531323,h,0.5933419742183135,S,Thomson,3/09/2016,-1.165164150762373,1.1105554120183692,-0.9470351748622228,-0.7723755222926781,-1.6726355140170808,-0.10009119006842027,-0.048001429326883296,0.14262330140899648,-0.4516611756068167,-0.3985708415168141,Southern Metropolitan,-0.9534071308499122,-1.6755302558968703,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
80,Albert Park,112 Beaconsfield Pde,0.06487613105796312,h,2.7754598585545933,PI,Buxton,4/03/2017,-1.165164150762373,1.1105554120183692,0.08828423220821574,0.6733666682978894,-1.6726355140170808,-0.08706031440718433,0.08509120425639632,-2.003789369282137,-0.4907744872811651,-0.43610269476975083,Southern Metropolitan,-0.9534071308499122,-1.6755302558968703,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
